106,>WP_003406222.1,PE family protein,Virulent protein,,99,4.56,82.42,4470,0.593,HYDROPHbic,41.93,9615.71,1,6,0,Unstable,,,secreted,"Extracell.
 
",Cell inner membrane. Fimbrium.,  Unknown,Extracellular Protein,1,Extracellular,,Signal Peptide,Unknown,0,0.592929,no transmembrane,Secretion (Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Glycosylation prediction,,"PE family; This family named after a PE motif near to the amino terminus of the domain. The PE .
","	cl03022	

 
",8.90E-10,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"PE/PPE dimer-like	,PE","6.02e-24,0.0026
",PE family protein PE25 (1.10.287.850/FF/3)	,2.90E-08,PE family,5.30E-30,NO HIT,0,,	PPE18,"Neighborhood
Textmining",0.967,,PROBABLE ALLERGEN,11991227,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6246,,cellular Process,0.87216689,,PE family protein,WP_003406222.1,9.00E-57,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
107,>WP_003406249.1 ,glucose-1-phosphate adenylyltransferase,Enzyme ,,404,5.09,90.69,49850,-0.099,HYDROPHllic,24.12,43800.39,39,34,1,Stable,,,Cytoplasm.,Cytoplasm.,Cytoplasm.,Unknown,Cytoplasmic Protein,1,Cytoplasm,,Signal Peptide,Unknown,0,-0.098763,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"0glucose-1-phosphate adenylyltransferase; Provisional
",PRK00844        ,0.00E+00,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"        Nucleotide-diphospho-sugar transferases        ,glucose-1-phosphate thymidylyltransferase,	Trimeric LpxA-like enzymes	,GlmU C-terminal domain-like","1.1e-70,0.0000141
,
7.62e-17,0.0087
",Glucose-1-phosphate adenylyltransferase (2.160.10.10/FF/22)	,1.20E-06, Nucleotidyl transferase,1.60E-73,ADP-glucose pyrophosphorylase signature 1,N/A,,glgA,"Neighborhood
Cooccurence
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,P23509,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4611,,cellular Process,1.1376331,,glucose-1-phosphate adenylyltransferase ,"        
WP_003406249.1",0.00E+00,,Methyltransferases,Transferring One-Carbon Groups,Transferases,2.7.7.27	1.0,"is an Enzyme protein
	2.-.-.- Transferases
2.7.-.- Transferring phosphorous-containing groups",ENZYME
108,>WP_003406250.1, PE family protein,Virulent protein,,110,4.51," 99.00
",2980,0.583,HYDROPHbic,29.85,10846.18,2,6,1,Stable,,,secreted,Extracell.,Cell inner membrane,CytoplasmicMembrane  ,"Extracellular Protein
",1,Cytoplasm,,Signal Peptide,Unknown,0,0.582727,no transmembrane,Secretion (Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"PE family; This family named after a PE motif near to the amino terminus of the domain. The PE ...
"," cl03022        
",5.90E-09,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"PE/PPE dimer-like	,PE","1.52e-24,0.0051

",PE_PGRS39 (1.10.287.850/FF/1)	,1.20E-26,PE family,6.10E-31,NO HIT,0,,"Rv1215c	",Neighborhood,0.538,,PROBABLE ALLERGEN,11991227,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.4282,,Metabolism Molecule,1.1687333,,PE family protein ,CKN59215.1,4.00E-66,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,no Prediction,NOT ENZYME ,NOT ENZYME 
109,>WP_003406302.1, type II toxin-antitoxin system antitoxin VapB33,Toxin-Antitoxin System(TA system),,86,6.10,94.19,1490,-0.726,HYDROPHllic,63.36,9918.25,16,17,0,Unstable,,,cytoplasm,cytoplasm,Cell inner membrane. Cytoplasm. Extracell. Periplasm.,Unknown,Cytoplasmic Protein,1,Cytoplasm,,no signal peptide,soluble Protein,1,-0.725581,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,N/A,N/A,N/A,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"Ribbon-helix-helix,	CopG-like","	1.13e-03
,0.015",N/A,0,"Ribbon-helix-helix protein, copG family",0.0062,NO HIT,0,,vapC33,Neighborhood,0.855,,PROBABLE ALLERGEN, P80703,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5404,,cellular Process	,0.79100955,,hypothetical protein MT1279   ,   AAK45537.1,7.00E-53,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,no Prediction,NOT ENZYME ,NOT ENZYME 
110,>WP_003406322.1 ,type II toxin-antitoxin system Phd/YefM family antitoxin,Toxin-Antitoxin System(TA system),,89,5.10,104.16,2980,-0.154,HYDROPHllic,30.80,9766.97,10,15,1,Stable,,,        cytoplasm, cytoplasm,Cell inner membrane.,Cytoplasmic            ,Cytoplasmic Protein,1, cytoplasm,,no signal peptide,soluble Protein,1,-0.153933,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family [Defense ...
"," cl42773        
",1.30E-19,N/A,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"YefM-like	,YefM-like	","1.31e-21
,0.0019",Antitoxin (1.10.1220.170/FF/2)	,1.70E-05,"Antitoxin Phd_YefM, type II toxin-antitoxin system",5.60E-22,NO HIT,0,,relE,"Neighborhood
Cooccurence
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q6K9N6,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5918,,cellular Process,1.1170976,,Conserved protein of uncharacterised function%2C putative antitoxin,CFE39169.1,4.00E-55,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,4.-.-.-	0.54,NOT ENZYME ,NOT ENZYME 
111,>WP_003406558.1 ,DUF4189 domain-containing protein,Unknown Domain Function,,124,8.76,72.74,25440,0.212,HYDROPHbic,29.27,12550.21,18,7,1,Stable,,,secreted,Extracell.,Fimbrium.,Extracellular ,"Extracellular Protein
",1,Extracellular,,Signal Peptide,Membrane Protein,0,0.212097,no transmembrane,Secretion (Signal Peptide),signal peptide, Signal Peptide,Signal peptide,secretory peptide,Glycosylation prediction,,"Domain of unknown function (DUF4189); This domain of unknown function contains six ...
","cl16425	
",2.11E-15,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0,Domain of unknown function (DUF4189),1.20E-18, Twin arginine translocation (Tat) signal profile,7.992,,lprA,"Neighborhood
Cooccurence",0.923,,PROBABLE NON-ALLERGEN, Q42876,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6789,,cellular Process,2.2812505,,hypothetical protein MT1307,AAK45567.1,6.00E-81,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,3.-.-.-	0.45,NOT ENZYME ,NOT ENZYME 
112,>WP_003406562.1, LppX_LprAFG lipoprotein,Membrane Protein,Structural Protein,244,5.26,89.59,16960,0.014,HYDROPHbic,18.5,24873.98,18,23,1,Stable,,,periplasm,Cell membrane.,Cell inner membrane.,CytoplasmicMembrane,Periplasmic Protein,0,cytoplasm,,Signal Peptide,Unknown,0,0.013524,no transmembrane,Secretion (Signal Peptide),SignalPeptide,Lipoprotein signal peptide (Sec/SPII),Signal peptide,secretory peptide,Phosphorylation prediction ,,"
LppX_LprAFG lipoprotein; This entry consists of several lipoproteins mainly from Mycobacterium ",cl06267        ,7.08E-67,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	Prokaryotic lipoproteins and lipoprotein localization factors	,	LppX-like","9.81e-50,0.00015
",Putative conserved lipoprotein LppX (2.50.20.20/FF/1)	,1.20E-13,LppX_LprAFG lipoprotein,1.00E-66,Prokaryotic membrane lipoprotein lipid attachment site profile,5.000,,	lpqH,Textmining,0.931,,PROBABLE ALLERGEN,6684758,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6673,,Virulence factors,1.0618781,,	Lipoprotein lprA [Mycobacterium tuberculosis variant bovis],CEJ38585.1,1.00E-173,,Phosphotransferases with an alcohol group as acceptor,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
113,>WP_003406616.1 ,carbonic anhydrase,Enzyme ,,163,5.48,90.86,11460,-0.162,HYDROPHllic,41.3,18188.78,18,23,0,Unstable,,,Cytoplasm.,Cytoplasm.,Cell inner membrane. Cytoplasm., Cytoplasmic ,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,-0.161963,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"Carbonic anhydrases (CA) are zinc-containing enzymes that catalyze the reversible hydration of ...
","	cd03379	
",5.30E-67,Pro_CA	,1.88E-24,Carbonic anhydrase ,IPR001765,"zinc ion binding 
carbonate dehydratase activity ","GO:0008270,GO:0004089",1,N/A,N/A,0,No result,No,0,"beta-carbonic anhydrase, cab	,beta-carbonic anhydrase, cab","4.32e-37
,0.00018
",Carbonic anhydrase (3.40.1050.10/FF/1)	,1.00E-04, Carbonic anhydrase,4.10E-12,NO HIT,0,,	canB,"Databases
Textmining",0.994,,PROBABLE NON-ALLERGEN,A4KZ49,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5406,,cellular Process,0.47906319,,beta-carbonic anhydrase CanA       ,WP_070890552.1,5.00E-117,,"Hydro-lyases",Carbon-Oxygen Lyases	,Lyases	,4.2.1.1	1.0,NOT ENZYME ,NOT ENZYME 
114,>WP_003406629.1 ,DUF732 domain-containing protein,Unknown Domain Function,,111,7.8,80.45,2980,0.324,HYDROPHbic,20.05,11025.49,9,8,1,Stable,,,secreted,Extracell.,Cell inner membrane.,Unknown,"Cytoplasmic Protein
",0,cytoplasm,,Signal Peptide,Unknown,1,0.324324,no transmembrane,Secretion (Signal Peptide),SignalPeptide,Signal Peptide (Sec/SPI),signal peptide,secretory peptide,Glycosylation prediction,,"Protein of unknown function (DUF732); This family consists of several uncharacterized ...
","	cl05056	

 ",8.22E-15,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	An anticodon-binding domain of class I aminoacyl-tRNA synthetases	,C-terminal domain of class I lysyl-tRNA synthetase","9.72e-03,0.088
",N/A,0,Protein of unknown function (DUF732),4.00E-18,NO HIT,0,,Rv3742c,Textmining,0.658,,PROBABLE NON-ALLERGEN,P93407,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6742,,Metabolism Molecule,1.5416228,,DUF732 domain-containing protein  , WP_003406629.1,4.00E-70,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
115,>WP_003406668.1 , 50S ribosomal protein L31,Translational Protein,,80,9.65,53.5,4470,-0.628,HYDROPHllic,35.44,8753.03,15,7,1,Stable,,,secreted,Cell membrane. Cytoplasm. Extracell.,Cell inner membrane.,    Cytoplasmic            ,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,-0.6275,no transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction ,,"        
50S ribosomal protein L31; ",PRK00019        ,9.38E-43,N/A,N/A,"Ribosomal protein L31 
Ribosomal protein L31 type A ","IPR002150,IPR027491",structural constituent of ribosome ,GO:0003735,1,translation ,GO:0006412,1,ribosome ,GO:0005840,1,"L28p-like	,
	Ribosomal protein L31p","3.73E-26,0.00016
",50S ribosomal protein L31 type B (4.10.830.30/FF/2)	,1.10E-09,Ribosomal protein L31,2.40E-32,Ribosomal protein L31 signature,N/A,,"rpsF	
rplI	
rplA	
rpsL	
rpsG	
rpsJ	
rplC	
rplW	
rplB	
rpsS","Coexpression
Experiments
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q5SQI0,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.6774,,cellular Process,0.99928715,,50S ribosomal protein L3         ,WP_003406668.1,3.00E-51,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
116,>WP_003406944.1 ,acyl carrier protein,Enzyme ,,106,4.2,108.58,8480,0.215,HYDROPHbic,36.43,11399.96,8,17,1,Stable,,,   cytoplasm,Cell membrane. Cytoplasm.,  cytoplasm,"CytoplasmicMembrane 
",Extracellular Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,0.215094,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,"
Phosphorylation prediction 
",,"acyl carrier protein; Validated
","	PRK05883	
",3.04E-42,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"ACP-like	,Acyl-carrier protein (ACP)","0.00000000000000301
,0.0098
",Acyl carrier protein (1.10.1200.10/FF/6)	,1.90E-06,Phosphopantetheine attachment site,3.50E-13,Carrier protein (CP) domain profile,14.043,,		fas,"Neighborhood
Coexpression
Experiments
Databases
Textmining",0.998,,PROBABLE ALLERGEN,P00924,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5229,,Metabolism Molecule,1.1458833,,acyl carrier protein,WP_003911484.1,2.00E-49,,Ligases Forming Aminoacyl-tRNA and Related Compounds (Aminoacyl tRNA synthetase),Forming Carbon-Oxygen Bonds	,Ligases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
117,>WP_003407152.1 ,membrane protein,Membrane Protein,Structural Protein,220,4.52,83.45,23950,-0.148,HYDROPHllic,36.61,23503.21,17,29,1,Stable,,,inner membrane,Extracell.,Cell inner membrane. Cell outer membrane. Fimbrium.,Unknown,Periplasmic Protein,0,Extracellular,,no signal peptide,Membrane Protein,1,-0.148182,Exists,No Secretion (No Signal Peptide),no signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,N/A,N/A,N/A,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"NTF2-like	,NTF2-like	","0.00106
,0.081",N/A,0, Domain of unknown function (DUF4440),0.059,NO HIT,0,,"Rv1363c	",Neighborhood  Cooccurence,0.967,,PROBABLE ALLERGEN, Q06I78,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7925,,Metabolism Molecule,2.5032594,,membrane protein,WP_003407152.1,9.00E-157,,"Phosphotransferases with an alcohol group as acceptor",Transferring Phosphorus-Containing Groups        ,Transferases,3.-.-.-	0.78,NOT ENZYME ,NOT ENZYME 
118,>WP_003407180.1 ,LppX_LprAFG lipoprotein,Membrane Protein,Structural Protein,261,8.89,92.99,15470,-0.032,HYDROPHllic,34.16,26851.63,22,19,1,Stable,,,periplasm,"Cell membrane.
 
",Cell inner membrane., CytoplasmicMembrane  ,Periplasmic Protein,0,cytoplasm,,no signal peptide,Membrane Protein,2,-0.032184,no transmembrane,Secretion (Signal Peptide),Transmembrane,Lipoprotein signal peptide (Sec/SPII),signal peptide,secretory peptide,Glycosylation prediction,,"LppX_LprAFG lipoprotein; This entry consists of several lipoproteins mainly from Mycobacterium ...
 "," cl06267        
",1.28E-67,transmembrane region	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	Prokaryotic lipoproteins and lipoprotein localization factors	,	LppX-like","1.96e-48,0.00026
",Putative lipoprotein lprF (2.50.20.20/FF/2)	,1.10E-142, LppX_LprAFG lipoprotein,6.80E-70,NO HIT,0,,	kdpD,Textmining,0.888,,PROBABLE ALLERGEN, P14804,No Result,No Result,No Result,No Result,0,, Probable ANTIGEN,0.5705,,cellular Process,1.1089825,,lipoprotein LprF,WP_003407180.1,0,,Phosphotransferases with an alcohol group as acceptor,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
119,>WP_003407225.1 ,PE family protein,Virulent protein,,102,5.08,98.82,2980,0.597,HYDROPHbic,39.41,9862.1,4,8,1,Stable,,,secreted,Extracell.,Cell inner membrane. Fimbrium., CytoplasmicMembrane,Extracellular Protein,1,Extracellular,,Signal Peptide,Unknown,1,0.597059,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,No signal peptide,No signal peptide,No Secretory Protein ,Glycosylation prediction,,"PE family; This family named after a PE motif near to the amino terminus of the domain. The PE ...
","cl03022        

",4.00E-11,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"PE/PPE dimer-like	,PE","0.000000000000152
,0.01",PE family immunomodulator PE15 (1.10.287.850/FF/2)	,2.30E-49,PE family,3.30E-20,no HIT,0,,"PPE20	","Neighborhood
Cooccurence  Textmining",0.996,,PROBABLE ALLERGEN,11991227,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.652,,Metabolism Molecule,1.6105729,,PE family protein,WP_003407225.1,3.00E-61,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,no Prediction,NOT ENZYME ,NOT ENZYME 
120,>WP_003407248.1 , DNA-directed RNA polymerase subunit omega,Enzyme,,110,4.33,100.27,8940,-0.207,HYDROPHllic,44.81,11842.22,7,17,0,Unstable,,,secreted,Extracell.,Cell inner membrane., Cytoplasmic  ,Periplasmic Protein,0,cytoplasm,,Signal Peptide,Unknown,0,-0.207273,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,No signal peptide,No signal peptide,no Secretory Protein ,"
Phosphorylation prediction 
",,"RNA polymerase Rpb6; Rpb6 is an essential subunit in the eukaryotic polymerases Pol I, II and ...
","cl14651        

",2.17E-22,RNA_pol_Rpb6	,3.00E-11,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"RPB6/omega subunit-like	,RNA polymerase omega subunit	","2.56e-22
,0.014",DNA-directed RNA polymerase subunit omega (3.90.940.10/FF/2)	,"1.2e-47
",RNA polymerase Rpb6,1.40E-13,no HIT,0,,rpoB  rpoC  	rpoA,"Experiments
Databases
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q10567,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.5797,,cellular Process,1.5520507,,DNA-directed RNA polymerase subunit omega,WP_003407248.1,3.00E-72,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,2.7.7.6	0.98,NOT ENZYME ,NOT ENZYME 
121,>WP_003407264.1,AraC family transcriptional regulator,Regulatory protein,Regulatory protein,344,5.58,97.30,14440,0.062,HYDROPHbic,46.54,37894.42,36,46,0,Unstable,,,	cytoplasm,	cytoplasm,	cytoplasm, Cytoplasmic  , Cytoplasmic  Protein,1,cytoplasm,,no signal peptide,soluble Protein,1,0.061919,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,No signal peptide,No signal peptide,no Secretory Protein ,"
Phosphorylation prediction 
",,"Arabinose-binding domain of AraC transcription regulator, N-term; AraC is a bacterial ...
    ","	cl14988	
",2.34E-21,HTH_ARAC	,1.92E-25,"Transcription regulator HTH, AraC- type ",IPR020449,"DNA-binding transcription factor activity, 
sequence-specific DNA binding ","GO:0003700,GO:0043565",1,regulation of DNA-templated transcription ,"GO:0006355,GO:0006352",1,No result,No,0,"        Homeodomain-like     ,           AraC type transcriptional activator","0.000000000645,0.026
,0.0275
0.092",AraC family transcriptional regulator (1.10.10.60/FF/692)	,1.00E-17,"Arabinose-binding domain of AraC transcription regulator, N-term",3.00E-22,"Bacterial regulatory proteins, araC family DNA-binding domain profile",21.507,,cyp132,"Neighborhood
Cooccurence
Textmining",0.921,,PROBABLE NON-ALLERGEN,P20973,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN ,0.4171,,cellular Process,0.16356101,, probable transcription activator protein - Mycobacterium tuberculosis (strain H37RV     ,B70990,0,,"Acting on phosphates",Carbon-Oxygen Lyases	,Lyases	,2.-.-.-	0.52,NOT ENZYME ,NOT ENZYME 
122,>WP_003407492.1 , metal-sulfur cluster assembly factor,Regulatory protein,Regulatory protein,115,3.75,105.04,17990,-0.004,HYDROPHllic,43.02,12383.82,6,24,0,Unstable,,,	cytoplasm,Extracell.,Cell inner membrane., Cytoplasmic  ,Cytoplasmic Protein,1,cytoplasm,,no signal peptide,soluble Protein,0,-0.004348,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,No signal peptide,No signal peptide,no Secretory Protein ,Glycosylation prediction,,"Metal-sulfur cluster biosynthetic enzyme [Posttranslational modification, protein turnover,",cl42776,1.53E-41,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"        Fe-S cluster assembly (FSCA) domain-like        ,       PaaD-like","\1.05e-25 ,0.00085",Iron-sulfur cluster carrier protein (3.30.300.130/FF/20)	,1.10E-07, Iron-sulfur cluster assembly protein,3.60E-19,NO HIT,0,,Rv1461,"Neighborhood
Cooccurence
Textmining",0.994,,PROBABLE NON-ALLERGEN, F9W301,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.6377,,cellular Process	,1.6894482,,"Solution structure of Rv1466 from Mycobacterium tuberculosis, a protein associated with [Fe-S] complex assembly and repair - Seattle Structural Genomics Center for Infectious Disease target MytuD.17486.a ",5IRD_A,2.00E-74,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,6.-.-.-	0.57,NOT ENZYME ,NOT ENZYME 
123,>WP_003407511.1 ,transcriptional regulator,Regulatory protein,Regulatory protein,63,11.94,49.68,2980,-1.248,HYDROPHllic,48.15,7105.08,16,4,0,Unstable,,,cytoplasm,Extracell.,Fimbrium. Periplasm.,Unknown,N/A,0,cytoplasm,,no signal peptide,soluble Protein,0,-1.247619,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,No signal peptide,no Secretory Protein ,"
Phosphorylation prediction 
",,"Helix-turn-helix domain; This family of proteins is functionally uncharacterized. However, it ...
","cl44983	
",2.90E-12,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,N/A,0,N/A,0, Helix-turn-helix domain,1.30E-17,NO HIT,0,,	Rv1473,"Neighborhood",0.681,,PROBABLE NON-ALLERGEN,Q9BSF8,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.8446,,cellular Process	,1.7097309,,  hypothetical protein MRGA423_09345    ,  AFE12759.1,1.00E-44,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT ENZYME ,NOT ENZYME 
124,>WP_003407578.1 ,methylmalonyl-CoA mutase,Enzyme,,76,9.76,92.50,1490,-0.305,HYDROPHllic,29.56,8101.24,12,9,1,Stable,,,cytoplasm,Cytoplasm. Extracell.,Cell inner membrane., Cytoplasmic  ,Outer Membrane Protein,1,cytoplasm,,no signal peptide,soluble Protein,1,-0.305263,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,"
Phosphorylation prediction 
",,"methylmalonyl-CoA mutase; Reviewed
","  cl35828        

 
",2.42E-12,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	Cobalamin (vitamin B12)-dependent enzymes,	Methylmalonyl-CoA mutase, N-terminal (CoA-binding) domain	","	0.000942
,0.0024
",Probable methylmalonyl-coa mutase (3.20.20.240/FF/1)	,3.00E-07,Methylmalonyl-CoA mutase,7.60E-05,NO HIT,0,,mutA,Experiments,0.883,,PROBABLE NON-ALLERGEN, Q2QW53,No Result,No Result,No Result,No Result,0,,Probable ANTIGEN,0.7218,,cellular Process,0.13566868,,acetyltransferase	,	WP_031735785.1,1.00E-120,,Transferring Other Groups,Intramolecular Transferases	,Isomerases,no Prediction,NOT ENZYME ,NOT ENZYME 
125,>WP_003407619.1 , acetyltransferase,Enzyme,,221,5.63,97.92,18910,0.114,HYDROPHbic,40.85,24056.26,17,25,0,Unstable,,,Cytoplasm.,Cytoplasm.,Cytoplasm., Cytoplasmic  ,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,0,0.129958,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction Glycosylation prediction,,"Putative Acyltransferase (AT), Left-handed parallel beta-Helix (LbH) domain; This group is ...","  cd03360        

  
 
",5.93E-69,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	Trimeric LpxA-like enzymes	,	PglD-like","6.24e-34
,0.018",Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase (2.160.10.10/FF/3)	,1.40E-04,Hexapeptide repeat of succinyl-transferase,6.7e-06),NO HIT,0,,"Rv1506c	","Neighborhood
Cooccurence
Textmining",0.989,,PROBABLE NON-ALLERGEN,Q0DEV5,No Result,No Result,No Result,No Result,0,,Probable NON-ANTIGEN ,0.3796,,cellular Process	,2.7462122,,acetyltransferase 	,WP_003407619.1,3.00E-161,,Transferring groups other than amino-acyl groups,Acyltransferases,Transferases,2.3.1.-	0.98,NOT ENZYME ,NOT ENZYME 
126,>WP_003407734.1,oxidoreductase,Enzyme ,,341,9.07,92.14,17420,-0.084,HYDROPHllic,31.71,36820.88,37,33,1,Stable,,,	secreted,Cytoplasm.,Cytoplasm., Cytoplasmic  ,Cytoplasmic Protein,1,Cytoplasm.,,no signal peptide,soluble Protein,0,-0.084164,no transmembrane,No Secretion (No Signal Peptide),no signal peptide,no signal peptide,no signal peptide,no Secretory Protein ,Phosphorylation prediction,,"SDR family oxidoreductase;
	","cl35559        
",1.43E-131,low complexity	,N/A,None predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result,No,0,"	NAD(P)-binding Rossmann-fold domains	,	Tyrosine-dependent oxidoreductases","5.57E-60,0.00049
",epidermal retinol dehydrogenase 2 (3.40.50.720/FF/1177)	,1.00E-29,short chain dehydrogenase,4.00E-46,no HIT,0,,	tgs2,"Cooccurence
Textmining",0.958,,PROBABLE NON-ALLERGEN,Q8RVT7,Unknown,	Sesamum indicum,No Result,A0A0A6YYW2,1/1 (100.0%),,Probable ANTIGEN,0.533,,Virulence factors,1.0362742,,fatty-acyl-CoA reductase,AEJ50264.1,0,,"With NAD or NADP as acceptor
",Acting on the CH-OH group of donors	,Oxidoreductases,N/A,"is an Enzyme protein
	1.-.-.- Oxidoreductases
	1.1.-.- Acting on the CH-OH group of donors
 
",ENZYME
