59,>WP_003403213.1 ,antitoxin VapB29,75,5.52,94.93,N/A,-0.385,Hydrophilic,46.11,8195.23,9,11,0,Unstable,,,secreted,Extracell,Extracell,Unknown,"Periplasmic Protein",1,Exfracell,,No signal peptide,Soluble protein ,0,-0.385333,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,N/A,N/A,0,N/A, N/A,None Predicted,0,N/A,N/A,0,regulation of DNA-templated transcription ,GO:0006355,1,No result ,No,0,"Ribbon-helix-helix	,CopG-like	","0.000156,0.028
",N/A,0,Family of unknown function (DUF6364),0.0029,NO HIT,0,,vapC29,"Neighborhood
Textmining",0.957,,PROBABLE NON-ALLERGEN,Q12934,No result,No result,No result,No result,0,,Probable ANTIGEN,0.5296,,cellular Process,1.3911489,,antitoxin VapB29 ,"WP_003403213.1
",2.00E-44,,"Nucleotidyltransferases
",Transferring Phosphorus-Containing Groups        ,Transferases,no prediction,NOT Enzyme,NOT ENZYME
60,>WP_003403235.1 , antitoxin VapB30,84,9.28,105.95,1490,-0.157,Hydrophilic,33.4,9139.52,14,12,1,stable,,,Cytoplasm,Extracell,Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,1,-0.157143,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Uncharacterized protein [Function unknown];
","COG4423	",1.51E-20,low complexity	,N/A,Antitoxin VapB-like ,IPR011660,N/A,N/A,0,N/A,N/A,0,No result ,No,0,"Ribbon-helix-helix	,CopG-like	","8.30e-02
,0.045",N/A,0,N/A,0,NO HIT,0,,"vapC30	","Neighborhood
Cooccurence
Experiments
Textmining",0.999,,PROBABLE NON-ALLERGEN,F9W301,No result,No result,No result,No result,0,,Probable ANTIGEN,0.6163,,Metabolism Molecule,1.5681418,,Select seq pdb|4XGR|B	Crystal structure of addiction module from Mycobacterial species,"4XGR_B
",4.00E-48,,"Nucleotidyltransferases
",Transferring Phosphorus-Containing Groups,Transferases,3.-.-.-	0.5,NOT Enzyme,NOT ENZYME
61,>WP_003403244.1,type II toxin-antitoxin system Phd/YefM family antitoxin ,86,11.4,94.07,5500,-0.431,Hydrophilic,77.00,9492.84,16,11,0,Unstable,,,Cytoplasm,Extracell,Cell inner membrane,Unknown,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,1,-0.431395,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor ...","COG4118	
",2.21E-18,N/A,N/A,"Type II toxin-antitoxin system, antitoxin Phd/YefM ",IPR006442`,N/A,N/A,0,N/A,N/A,0,No result ,No,0,"YefM-like	,YefM-like	","0.0000000432,0.015",Antitoxin (3.40.1620.10/FF/2)	,2.20E-17,"Antitoxin Phd_YefM, type II toxin-antitoxin system",1.20E-08,NO HIT,0,,	vapC5,"Neighborhood
Experiments
Textmining",0.995,,PROBABLE ALLERGEN,P33295,No result,No result,No result,No result,0,,Probable ANTIGEN,0.6241,,cellular Process	,1.1221967,,Select seq ref|WP_179191211.1|	type II toxin-antitoxin system Phd/YefM family antitoxin,	WP_179191211.1,7.00E-49,,"Nucleotidyltransferases
",Transferring Phosphorus-Containing Groups,Transferases,no prediction,NOT Enzyme,NOT ENZYME
62,>WP_003403302.1 ,class I SAM-dependent methyltransferase,293,5.27,83.89,32890,-0.183,Hydrophilic,33.96,33262.85,29,41,1,stable,,,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.183277,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"Mycolic acid cyclopropane synthetase; This family consist of ...","pfam02353	
",3.17E-175,N/A,N/A,"
Mycolic acid cyclopropane synthase ",IPR003333,N/A,N/A,0,lipid biosynthetic process ,GO:0008610,1,No result ,No,0,"	S-adenosyl-L-methionine-dependent methyltransferases	,Mycolic acid cyclopropane synthase	","7.83e-75,0.00000000662
",Geranyl diphosphate 2-C-methyltransferase (3.40.50.150/FF/183)	,1.10E-04,Mycolic acid cyclopropane synthetase,1.40E-125,NO HIT,0,,Rv2952,Textmining,0.715,,PROBABLE NON-ALLERGEN,P04045,No result,No result,No result,No result,0,,Probable ANTIGEN,0.4773,,Metabolism Molecule,0.5570681,, methoxy mycolic acid synthase 3 mmaA3 ,"ABR04999.1
",0,,Methyltransferases,Transferring One-Carbon Groups	,Transferases,2.1.1.-	0.92,"Enzyme protein
	2.-.-.- Transferases
	2.1.-.- Transferring one-carbon groups",ENZYME
63,>WP_003403376.1 ,type II toxin-antitoxin system PemK/MazF family toxin,102,11.16,97.45,5500,-0.088,Hydrophilic,56.68,11320.10,16,10,0,Unstable,,,Cytoplasm,Extracell,Cell inner membrane,Unknown,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,1,-0.088235,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"mRNA-degrading endonuclease, toxin component of the MazEF toxin-antitoxin module [Defense ...","COG2337	
",5.77E-24,N/A,N/A,mRNA interferase PemK-like ,IPR003477,DNA binding ,GO:0003677,1,N/A,N/A,0,No result ,No,0,"	Cell growth inhibitor/plasmid maintenance toxic component,Kid/PemK	","6.76e-18
,0.0025",Toxin MazF5 (2.30.30.110/FF/2)	,1.10E-09," PemK-like, MazF-like toxin of type II toxin-antitoxin system",5.10E-11,NO HIT,0,,mazE2,"Neighborhood
Textmining",0.997,,PROBABLE NON-ALLERGEN, Q8RVT7,No result,No result,No result,No result,0,, Probable ANTIGEN,0.5722,,Metabolism Molecule,1.4727146,,"L,D-transpeptidase LdtMt1 ","WP_003400856.1
",2.00E-178,,"Nucleotidyltransferases
",Transferring Phosphorus-Containing Groups,Transferases,3.1.-.-	0.91,NOT Enzyme,NOT ENZYME
64,>WP_003403381.1 ,"ribbon-helix-helix protein, CopG family",81,4.40,87.16,23490,-0.574,Hydrophilic,42.61,9169.01,9,19,0,Unstable,,,Cytoplasm,Extracell,Cell inner membrane,Cytoplasmic,Extracellular Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,1,-0.574074,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction,,"ribbon-helix-helix domains of transcription repressor CopG, nickel responsive transcription ...","cl41726	
",8.96E-03,low complexity	,N/A,None Predicted,N/A,N/A,N/A,0,regulation of DNA-templated transcription ,GO:0006355,1,No result ,No,0,"Ribbon-helix-helix	,CopG-like	","0.0289,0.022
",N/A,0,"Ribbon-helix-helix protein, copG family",5.40E-05,NO HIT,0,,mazF2,"Neighborhood
Textmining",0.997,,PROBABLE NON-ALLERGEN,P04083,No result,No result,No result,No result,0,, Probable ANTIGEN ,0.4758,,cellular Process,1.1873964,,"  ribbon-helix-helix protein, CopG family ",	WP_003403381.1,1.00E-46,,"Nucleotidyltransferases
",Transferring Phosphorus-Containing Groups,Transferases,no prediction,NOT Enzyme,NOT ENZYME
65,>WP_003403451.1 ,TetR/AcrR family transcriptional regulator ,196,5.46,88.72,21430,-0.042,Hydrophilic,30.99,21262.07,19,25,1,stable,,,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.042347,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"Phosphorylation prediction,Glycosylation prediction",,"WHG domain; This presumed domain is around 80 amino acids in length. It is found to the ...
","pfam13305	
",1.84E-15,low complexity	,N/A,None Predicted,N/A,DNA binding ,GO:0003677,1,N/A,N/A,0,No result ,No,0,"	Tetracyclin repressor-like, C-terminal domain	,	Tetracyclin repressor-like, C-terminal domain	,Homeodomain-like	,Tetracyclin repressor-like, N-terminal domain	","2.08e-20,0.0011,0.0000000000241,0.0043
",TetR family transcriptional regulator (1.10.357.10/FF/15)	,1.40E-84,"Tetracyclin repressor-like, C-terminal domain",6.20E-18, TetR-type HTH domain profile,15.639,,	mftR,Textmining,0.807,,PROBABLE NON-ALLERGEN, O75155,No result,No result,No result,No result,0,,Probable ANTIGEN,0.5051,,cellular Process,1.5363221,,transcriptional regulator,"CFA09025.1
",1.00E-135,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups,Transferases,6.-.-.-	0.48,NOT Enzyme,NOT ENZYME
66,>WP_003403483.1,mycofactocin precursor,29,3.17,80.34,2980,-0.138,Hydrophilic,15.69,3258.54,0,9,1,stable,,,secreted,N/A,N/A,Extracellular,Cytoplasmic Protein,0,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.137931,N/A,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"
Phosphorylation prediction ",,"mycofactocin precursor; Members of this protein family occur in Mycobacterium tuberculosis and ...
","TIGR03969	
",5.52E-05,N/A,N/A,"
Mycofactocin precursor peptide ",IPR023988,N/A,N/A,0,N/A,N/A,0,No result ,No,0,N/A,0,N/A,0,N/A,0,NO HIT,0,,"	mftB	","Neighborhood
Textmining
",0.985,,PROBABLE ALLERGEN,22726221,No result,No result,No result,No result,0,,Probable ANTIGEN,0.7233,,cellular Process,0.99928715,, hypothetical protein CFBS_0727 ,"AGL99159.1
",1.00E-23,,No result,No result,No result,No result,No result,NOT ENZYME
67,>WP_003403501.1 ,mycofactocin system glycosyltransferase,470,8.96,108.98,55920,0.161,Hydrophobic,42.8,50666.59,56,49,0,Unstable,,,Cytoplasm,Cell membrane. Cytoplasm.,Cell inner membrane.,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,3,0.161277,"Exists
UniProt: MFTF_MYCTU,",No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,"
Phosphorylation prediction ",,"mycofactocin system glycosyltransferase; Members of this protein family are putative ...
","TIGR03965	
",6.94E-176,low complexity	,N/A,Pre-mycofactocin glycosyltransferase ,IPR023981,transferase activity ,GO:0016740,1,N/A,N/A,0,No result ,No,0,"Nucleotide-diphospho-sugar transferases	,	Polypeptide N-acetylgalactosaminyltransferase 1, N-terminal domain","6.25e-47,0.0085
",Predicted protein (3.90.550.10/FF/297)	,1.20E-07,Glycosyl transferase family 2,1.20E-24,NO HIT,0,,	mftE,"Neighborhood
Cooccurence
Textmining
",0.991,,PROBABLE NON-ALLERGEN,Q04656,No result,No result,No result,No result,0,,Probable NON-ANTIGEN,0.3917,,Metabolism Molecule,0.1061293,,mycofactocin biosynthesis glycosyltransferase MftF ,	WP_003403501.1,0,,"Hexosyltransferases",Glycosyltransferases,Transferases,2.4.1.-	0.78,"Enzyme protein
	2.-.-.- Transferases
	2.4.-.- Glycosyltransferases
 ",ENZYME
68,>WP_003403584.1 ,30S ribosomal protein S19,93,10.48,67.96,5500,-0.811,Hydrophilic,43.56,10803.55,21,10,0,Unstable,,,Cytoplasm,Cytoplasm,Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0, -0.810753`,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"30S ribosomal protein S19; Reviewed
","PRK00357	
",8.73E-65,N/A,N/A,"
Ribosomal protein S19/S15,Ribosomal protein S19, bacterial-type","IPR002222,IPR005732","structural constituent of ribosome ,RNA binding ","GO:0003735,GO:0003723",1,translation ,GO:0006412,1,"ribosome ,
small ribosomal subunit","GO:0005840,GO:0015935",1,"Ribosomal protein S19	,Ribosomal protein S19	","5.49e-35
,0.0000243",Uncharacterized protein (3.30.860.10/FF/12)	,1.10E-04,Ribosomal protein S19,2.80E-37, Ribosomal protein S19 signature,N/A,,	rpsF,"Coexpression
Experiments
Databases
",0.999,,PROBABLE NON-ALLERGEN,Q9UKL3,No result,No result,No result,No result,0,, Probable ANTIGEN,0.4774,,cellular Process,1.1263102,,30S ribosomal protein S19 ,"WP_003403584.1
",2.00E-60,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,"Enzyme protein
	2.-.-.- Transferases
32.4.-.- Glycosyltransferases
 ",ENZYME
69,>WP_003403594.1 ,50S ribosomal protein L29 ,77,5.51,87.4,1490,-0.748,Hydrophilic,52.23,8859.01,13,14,0,Unstable,,,Cytoplasm,Cytoplasm,Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.748052,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"Ribosomal L29 protein;
","pfam00831	
",4.02E-23,N/A,N/A,"
Ribosomal protein L29/L35 ",IPR001854,structural constituent of ribosome ,GO:0003735,1,translation ,GO:0006412,1,ribosome ,GO:0005840,1,"Ribosomal protein L29 (L29p)	,Ribosomal protein L29 (L29p)	","3e-22,0.00043

",50S ribosomal protein L29 (1.10.287.310/FF/7)	,2.00E-05,Ribosomal L29 protein,1.30E-24, Ribosomal protein L29 signature,N/A,,"rpsF	
rplI	
rplK		
rplA	
rplJ	
rplL	
rpsL	
rpsG	
rpsJ	
rplC","Neighborhood
Coexpression
Experiments
Databases
Textmining
",0.999,,PROBABLE NON-ALLERGEN,Q9UPN4,No result,No result,No result,No result,0,, Probable ANTIGEN ,0.6589,,Metabolism Molecule,1.6751172,,50S ribosomal protein L29 ,	WP_003403594.1,8.00E-46,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT ENZYME
70,>WP_003403667.1 ,type Z 30S ribosomal protein S14,61,10.75,65.74,8480,-0.357,Hydrophilic,20.42,6825.19,15,2,1,stable,,,Cytoplasm,Cell membrane ,Cell inner membrane,Cytoplasmic,Periplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.357377,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"type Z 30S ribosomal protein S14;
","PRK08061	
",9.14E-34,N/A,N/A,"
Ribosomal protein S14,Ribosomal protein S14, type Z","IPR001209,IPR023053",structural constituent of ribosome ,GO:0003735,1,translation ,GO:0006412,1,ribosome ,GO:0005840,1,"        Glucocorticoid receptor-like (DNA-binding domain),Ribosomal protein S14        ","3.49E-21,0.00029",30S ribosomal protein S14 type Z (4.10.830.10/FF/1)	,1.10E-32, Ribosomal protein S14p/S29e,8.40E-25,"
 Ribosomal protein S14 signature",N/A,,"rpsG	
rpsS	
rplN	
rplX		
rplE	
rpsH	
rplF	
rpsE	
rplO	
rpsP","Neighborhood
Coexpression
Experiments
Databases
Textmining
",0.999,,PROBABLE NON-ALLERGEN,Q6Q4G3,No result,No result,No result,No result,0,, Probable ANTIGEN,0.4642,,Metabolism Molecule,1.3706527,,50S ribosomal protein L5%2C RplE,"CMR82805.1
",4.00E-35,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,NON ENZYME,NOT Enzyme,NOT ENZYME
71,>WP_003403731.1  ,ECF RNA polymerase sigma factor SigL,177,6.92,96.67,29450,-0.173,Hydrophilic,40.81,19538.1,21,21,0,Unstable,,,Cytoplasm,Cell membrane ,Cell inner membrane,Cytoplasmicmembrane,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.173446,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"ECF RNA polymerase sigma factor SigL;
","PRK09645	
",4.38E-95,low complexity	,N/A,"
RNA polymerase sigma-70 like ",IPR039425,"DNA-binding transcription factor activity,sigma factor activity ,DNA binding ","GO:0003700,GO:0016987,GO:0003677",1,"DNA-templated transcription initiation ,regulation of DNA-templated transcription ","GO:0006352,GO:0006355",1,No result ,No,0,"Sigma2 domain of RNA polymerase sigma factors        ,Sigma2 domain of RNA polymerase sigma factors       ,	Sigma3 and sigma4 domains of RNA polymerase sigma factors,Sigma4 domain	","3.92e-21,0.0027
,0.0000000000000567
,
0.045",RNA polymerase sigma factor (1.10.1740.10/FF/10)	,1.00E-07,Sigma-70 region 2,9.50E-18,Sigma-70 factors ECF subfamily signature,N/A,,rslA,"Neighborhood
Gene Fusion
Cooccurence
Experiments
Textmining
",0.997,,PROBABLE NON-ALLERGEN,F9W301,No result,No result,No result,No result,O,, Probable ANTIGEN,0.5185,,Metabolism Molecule,1.5379354,,sigma-70 family RNA polymerase sigma factor SigL,WP_272936499.1,9.00E-118,,Nucleotidyltransferases,Transferring Phosphorus-Containing Groups,Transferases,3.1.-.-	0.62,NOT Enzyme,NOT ENZYME
72,>WP_003403867.1,response regulator transcription factor ,247,6.02,98.99,21430,-0.191,Hydrophilic,36.18,27513.5,34,36`,1,stable,,,Cytoplasm,Cytoplasm,Cytoplasm,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,0,-0.191093,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain ...
","COG0745	
",3.72E-89,REC        ,2.38E-44,"
Transcriptional regulatory protein WalR-like ",IPR039420,DNA binding ,GO:0003677,1,"regulation of DNA-templated transcription ,
phosphorelay signal transduction system ","GO:0000160,GO:0006355",1,No result ,No,0,"CheY-like        ,CheY-related,	C-terminal effector domain of the bipartite response regulators,PhoB-like	","1.57e-42
,0.00014
,2.49e-26
,0.00049",DNA-binding response regulator PrrA (3.40.50.2300/FF/103)	,1.00E-17,Response regulator receiver domain,3.40E-27,"  Response regulatory domain profile,OmpR/PhoB-type DNA-binding domain profile","45.457,40.378",,phoR,"Neighborhood
Cooccurence
Textmining",0.999,,PROBABLE NON-ALLERGEN,Q10M50,No result,No result,No result,No result,0,,Probable ANTIGEN ,0.574,,cellular Process	,1.5670809,," Chain A, Response regulator","5ED4_A
",2.00E-176,,"With NADH or NADPH as one dono and incorporation of one atom of oxygen
 ",Acting on paired donors with incorporation or reduction of molecular oxygen	,Oxidoreductases,2.7.-.-	0.65,NOT Enzyme,NOT ENZYME
73,>WP_003404010.1,monooxygenase ,101,5.61,91.88,7450,-0.175,Hydrophilic,48.11,11191.73,12,14,0,Unstable,,,Cytoplasm,Cytoplasm,Cell inner membrane,Cytoplasmic,Cytoplasmic Protein,1,Cytoplasm,,No signal peptide,Soluble protein ,1,-0.175248,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"Quinol monooxygenase YgiN [Energy production and conversion];
`","COG1359	
",1.82E-30,low complexity	,N/A,None Predicted,N/A,N/A,N/A,0,N/A,N/A,0,No result ,No,0,"Dimeric alpha+beta barrel	,PA3566-like	","1.44e-24,0.00000497

",Antibiotic biosynthesis monooxygenase (3.30.70.100/FF/53)	,1.20E-04, Antibiotic biosynthesis monooxygenase,1.10E-16, ABM domain profile,16.93,,"	Rv0790c	",Neighborhood,0.728,,PROBABLE NON-ALLERGEN,P16671,No result,No result,No result,No result,0,, Probable ANTIGEN,0.4366,,Metabolism Molecule,2.7490728,,"Chain A, Structure of Rv0793 from Mycobacterium tuberculosis ","1Y0H_A
",3.00E-65,,"With reduced flavin or flavoprotein as one donor and incorporation of one atom of oxygen
",Acting on paired donors with incorporation or reduction of molecular oxygen	,Oxidoreductases,no prediction,NOT Enzyme,NOT ENZYME
74,>WP_003404135.1 ,DUF3073 domain-containing protein,60,5.25,91.88,12490,-1.677,Hydrophilic,43.19,6900.41,12,13,0,Unstable,,,Cytoplasm,Extracell,Cell outer membrane ,Unknown,N/A,0,Cytoplasm,,No signal peptide,Soluble protein ,0,-1.676667,No transmembrane,No Secretion (No Signal Peptide),No signal peptide,No signal peptide,No Signal Peptide,No Secretory Protein ,Phosphorylation prediction ,,"Protein of unknown function (DUF3073); This family of proteins with unknown function appears ...
","pfam11273	
",5.31E-19,low complexity	,N/A,Protein of unknown function DUF3073 ,IPR021426,N/A,N/A,0,N/A,N/A,0,No result ,No,0,N/A,0,N/A,0, Protein of unknown function (DUF3073),9.90E-23,NO HIT,0,,	Rv0879c,Textmining,0.829,,PROBABLE NON-ALLERGEN, Q13936,No result,No result,No result,No result,0,, Probable ANTIGEN,0.8549,,Metabolism Molecule,0.99999996,, DUF3073 domain-containing protein,WP_063741707.1,2.00E-33,,"Nucleotidyltransferases",Transferring Phosphorus-Containing Groups        ,Transferases,NON ENZYME,NOT Enzyme,NOT ENZYME
